id,time,cost,period_start,period_end,cost_per_hour,cost_so_far,service,description,invoice_id,project_id,notes,filter,balance,machineType,compute_server_id,diskSizeGb
135576,2025-04-03T03:47:54.145Z,0.3849863,2025-04-03T03:47:54.144Z,2025-04-04T03:49:07.997Z,0.016027397,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":135576,""time"":""2025-04-03t03:47:54.145z"",""cost"":0.3849863,""period_start"":""2025-04-03t03:47:54.144z"",""period_end"":""2025-04-04t03:49:07.997z"",""cost_per_hour"":0.016027397,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",-2.167999844,n2d-standard-32,6823,75
135567,2025-04-03T03:31:22.779Z,0.034218036,2025-04-03T03:31:22.778Z,2025-04-04T03:32:29.124Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7404}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":135567,""time"":""2025-04-03t03:31:22.779z"",""cost"":0.034218036,""period_start"":""2025-04-03t03:31:22.778z"",""period_end"":""2025-04-04t03:32:29.124z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7404},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",-1.783013544,c2-standard-8,7404,20
135355,2025-04-02T20:10:21.922Z,1.2880946,2025-04-02T20:10:21.922Z,2025-04-03T20:12:21.778Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7405}",,7cc205d7-4d68-4202-827c-0d03275ac596,,"{""id"":135355,""time"":""2025-04-02t20:10:21.922z"",""cost"":1.2880946,""period_start"":""2025-04-02t20:10:21.922z"",""period_end"":""2025-04-03t20:12:21.778z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7405},""invoice_id"":null,""project_id"":""7cc205d7-4d68-4202-827c-0d03275ac596"",""notes"":null}",-1.738121508,c2-standard-8,7405,20
135114,2025-04-02T05:45:45.524Z,0.034194455,2025-04-02T05:45:45.523Z,2025-04-03T05:45:52.279Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7424}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":135114,""time"":""2025-04-02t05:45:45.524z"",""cost"":0.034194455,""period_start"":""2025-04-02t05:45:45.523z"",""period_end"":""2025-04-03t05:45:52.279z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7424},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",-0.450026908,c2-standard-8,7424,20
135071,2025-04-02T03:47:39.556Z,0.3847225,2025-04-02T03:47:39.556Z,2025-04-03T03:47:54.148Z,0.016027397,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":135071,""time"":""2025-04-02t03:47:39.556z"",""cost"":0.3847225,""period_start"":""2025-04-02t03:47:39.556z"",""period_end"":""2025-04-03t03:47:54.148z"",""cost_per_hour"":0.016027397,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",-0.415832453,n2d-standard-32,6823,75
135065,2025-04-02T03:29:19.693Z,0.03424049,2025-04-02T03:29:19.693Z,2025-04-03T03:31:22.781Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7404}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":135065,""time"":""2025-04-02t03:29:19.693z"",""cost"":0.03424049,""period_start"":""2025-04-02t03:29:19.693z"",""period_end"":""2025-04-03t03:31:22.781z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7404},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",-0.031109953,c2-standard-8,7404,20
135046,2025-04-02T02:48:53.701Z,0.247674,2025-04-02T02:48:53.701Z,2025-04-02T03:47:24.254Z,0.2539846,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":135046,""time"":""2025-04-02t02:48:53.701z"",""cost"":0.247674,""period_start"":""2025-04-02t02:48:53.701z"",""period_end"":""2025-04-02t03:47:24.254z"",""cost_per_hour"":0.2539846,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",0.003130537,n2d-standard-32,6823,75
135028,2025-04-02T02:00:43.859Z,0.012797765,2025-04-02T02:00:43.858Z,2025-04-02T02:48:38.433Z,0.016027397,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":135028,""time"":""2025-04-02t02:00:43.859z"",""cost"":0.012797765,""period_start"":""2025-04-02t02:00:43.858z"",""period_end"":""2025-04-02t02:48:38.433z"",""cost_per_hour"":0.016027397,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",0.250804537,n2d-standard-32,6823,75
134908,2025-04-01T20:09:25.441Z,1.2871512,2025-04-01T20:09:25.440Z,2025-04-02T20:10:21.924Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7405}",,7cc205d7-4d68-4202-827c-0d03275ac596,,"{""id"":134908,""time"":""2025-04-01t20:09:25.441z"",""cost"":1.2871512,""period_start"":""2025-04-01t20:09:25.440z"",""period_end"":""2025-04-02t20:10:21.924z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7405},""invoice_id"":null,""project_id"":""7cc205d7-4d68-4202-827c-0d03275ac596"",""notes"":null}",0.269865302,c2-standard-8,7405,20
134644,2025-04-01T05:44:59.265Z,0.034210086,2025-04-01T05:44:59.265Z,2025-04-02T05:45:45.526Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7424}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":134644,""time"":""2025-04-01t05:44:59.265z"",""cost"":0.034210086,""period_start"":""2025-04-01t05:44:59.265z"",""period_end"":""2025-04-02t05:45:45.526z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7424},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",1.557016502,c2-standard-8,7424,20
134598,2025-04-01T03:27:22.759Z,0.034238055,2025-04-01T03:27:22.759Z,2025-04-02T03:29:19.695Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7404}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":134598,""time"":""2025-04-01t03:27:22.759z"",""cost"":0.034238055,""period_start"":""2025-04-01t03:27:22.759z"",""period_end"":""2025-04-02t03:29:19.695z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7404},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",1.591226588,c2-standard-8,7404,20
134553,2025-04-01T01:59:07.720Z,0.38508555,2025-04-01T01:59:07.720Z,2025-04-02T02:00:43.864Z,0.016027397,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":134553,""time"":""2025-04-01t01:59:07.720z"",""cost"":0.38508555,""period_start"":""2025-04-01t01:59:07.720z"",""period_end"":""2025-04-02t02:00:43.864z"",""cost_per_hour"":0.016027397,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",1.625464643,n2d-standard-32,6823,75
134523,2025-04-01T00:21:05.099Z,0.4139429,2025-04-01T00:21:05.099Z,2025-04-01T01:58:52.362Z,0.2539846,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":134523,""time"":""2025-04-01t00:21:05.099z"",""cost"":0.4139429,""period_start"":""2025-04-01t00:21:05.099z"",""period_end"":""2025-04-01t01:58:52.362z"",""cost_per_hour"":0.2539846,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",2.010550193,n2d-standard-32,6823,75
134471,2025-03-31T23:25:03.632Z,0.014897532,2025-03-31T23:25:03.632Z,2025-04-01T00:20:49.847Z,0.016027397,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":134471,""time"":""2025-03-31t23:25:03.632z"",""cost"":0.014897532,""period_start"":""2025-03-31t23:25:03.632z"",""period_end"":""2025-04-01t00:20:49.847z"",""cost_per_hour"":0.016027397,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",2.424493093,n2d-standard-32,6823,75
134461,2025-03-31T22:59:33.084Z,0.23899738,2025-03-31T22:59:33.084Z,2025-04-01T03:27:06.267Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7404}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":134461,""time"":""2025-03-31t22:59:33.084z"",""cost"":0.23899738,""period_start"":""2025-03-31t22:59:33.084z"",""period_end"":""2025-04-01t03:27:06.267z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7404},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",2.439390625,c2-standard-8,7404,20
134458,2025-03-31T22:41:34.385Z,0.18300727,2025-03-31T22:41:34.384Z,2025-03-31T23:24:48.345Z,0.2539846,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":134458,""time"":""2025-03-31t22:41:34.385z"",""cost"":0.18300727,""period_start"":""2025-03-31t22:41:34.384z"",""period_end"":""2025-03-31t23:24:48.345z"",""cost_per_hour"":0.2539846,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",2.678388005,n2d-standard-32,6823,75
134407,2025-03-31T20:07:43.821Z,1.2878232,2025-03-31T20:07:43.820Z,2025-04-01T20:09:25.443Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7405}",,7cc205d7-4d68-4202-827c-0d03275ac596,,"{""id"":134407,""time"":""2025-03-31t20:07:43.821z"",""cost"":1.2878232,""period_start"":""2025-03-31t20:07:43.820z"",""period_end"":""2025-04-01t20:09:25.443z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7405},""invoice_id"":null,""project_id"":""7cc205d7-4d68-4202-827c-0d03275ac596"",""notes"":null}",2.864934275,c2-standard-8,7405,20
134213,2025-03-31T10:38:07.242Z,0.19318308,2025-03-31T10:38:07.242Z,2025-03-31T22:41:19.135Z,0.016027397,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'Vgl0fTrHWLUsgglf', 'diskSizeGb': 75, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6823}",,8b4ffd18-bb23-4915-a5b5-e36d4c1735b9,,"{""id"":134213,""time"":""2025-03-31t10:38:07.242z"",""cost"":0.19318308,""period_start"":""2025-03-31t10:38:07.242z"",""period_end"":""2025-03-31t22:41:19.135z"",""cost_per_hour"":0.016027397,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""vgl0ftrhwlusgglf"",""disksizegb"":75,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6823},""invoice_id"":null,""project_id"":""8b4ffd18-bb23-4915-a5b5-e36d4c1735b9"",""notes"":null}",4.152757475,n2d-standard-32,6823,75
